hardware_name,unified_manufacturer,type,performance_tier,release_date,unified_price,unified_tdp,process_nm,fp32_tflops,fp16_tflops,int8_tops,memory_size_gb,memory_bandwidth_gbps,g3d_mark,g2d_mark,fps_estimate_3d,cuda_score,opencl_score,tops_per_watt_fp32,tops_per_watt_int8,fps_per_dollar,tflops_per_dollar,memory_compute_ratio,fp16_fp32_ratio,int8_fp32_ratio,latency_ms,throughput_ops_per_sec,multi_api_support,cuda_efficiency,opencl_efficiency,vulkan_efficiency
Quadro RTX 5000,NVIDIA,GPU,Mid-Range,2018-08-13,2300.0,230.0,12.0,11.15,22.3,0.0,16000000000.0,448.0,16260.0,763.0,162.6,117173.0,105171.0,0.04847826086956522,0.0,0.07069565217391303,0.004847826086956522,40.17937219730941,2.0,0.0,0.0,0.0,3,1.0,0.8975702593600915,0.6244015259488107
Tesla P100 DGXS,NVIDIA,GPU,Mid-Range,2016-04-05,0.0,300.0,16.0,10.61,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035366666666666664,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Tesla P100 SXM2,NVIDIA,GPU,Mid-Range,2016-04-05,0.0,300.0,16.0,10.61,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035366666666666664,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0
TESLA M60,NVIDIA,GPU,Entry-Level,2015-08-30,0.0,300.0,28.0,9.65,0.0,0.0,16000000000.0,320.8,0.0,0.0,0.0,0.0,0.0,0.03216666666666667,0.0,0.0,0.0,33.24352331606217,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
P100 PCIe 16GB,NVIDIA,GPU,Entry-Level,2016-06-20,0.0,250.0,16.0,9.56,19.1,0.0,16000000000.0,732.0,0.0,0.0,0.0,0.0,0.0,0.03824,0.0,0.0,0.0,76.56903765690376,1.997907949790795,0.0,0.0,0.0,0,0.0,0.0,0.0
Tesla P100 PCIe 16GB,NVIDIA,GPU,Entry-Level,2016-06-20,0.0,250.0,16.0,9.526,19.05,0.0,0.0,732.2,0.0,0.0,0.0,0.0,0.0,0.038104,0.0,0.0,0.0,76.86332143606971,1.9997900482888937,0.0,0.0,0.0,0,0.0,0.0,0.0
Tesla P100 PCIe 12GB,NVIDIA,GPU,Entry-Level,2016-06-20,0.0,250.0,16.0,9.526,19.05,0.0,0.0,549.1,0.0,0.0,0.0,0.0,0.0,0.038104,0.0,0.0,0.0,57.64224228427462,1.9997900482888937,0.0,0.0,0.0,0,0.0,0.0,0.0
P100,NVIDIA,GPU,Entry-Level,2016-04-05,5699.0,250.0,16.0,9.3,18.7,0.0,16000000000.0,732.0,0.0,0.0,0.0,0.0,0.0,0.037200000000000004,0.0,0.0,0.0016318652395157047,78.70967741935483,2.010752688172043,0.0,0.0,0.0,0,0.0,0.0,0.0
Quadro P5000,NVIDIA,GPU,Entry-Level,2016-10-01,2499.0,180.0,16.0,8.873,0.1386,0.0,16000000000.0,288.0,11976.0,701.0,119.76,45153.0,47424.0,0.04929444444444444,0.0,0.04792316926770709,0.0035506202480992395,32.458018708441344,0.015620421503437395,0.0,0.0,0.0,3,0.819310119576854,0.8605178639473063,1.0
GTX 1080,NVIDIA,GPU,Entry-Level,2016-05-27,599.0,180.0,16.0,8.873,0.1386,0.0,8000000000.0,320.3,15265.0,890.0,152.65,51531.0,54640.0,0.04929444444444444,0.0,0.25484140233722874,0.014813021702838063,36.09827566775612,0.015620421503437395,0.0,0.0,0.0,4,0.774296790479625,0.8210121408823176,1.0
PEZY-SC2,PEZY,nan,Entry-Level,2017-06-01,0.0,180.0,16.0,8.192,16.04,0.0,0.0,102.37718675,0.0,0.0,0.0,0.0,0.0,0.04551111111111111,0.0,0.0,0.0,12.49721517944336,1.9580078124999998,0.0,0.0,0.0,0,0.0,0.0,0.0
Tesla T4,NVIDIA,GPU,Entry-Level,2018-09-13,0.0,70.0,12.0,8.141,65.1299999999999,0.0,16000000000.0,320.0,11113.0,567.0,111.13,78434.0,67669.0,0.1163,0.0,0.0,0.0,39.30721041641076,8.00024567006509,0.0,0.0,0.0,3,1.0,0.8627508478465972,0.7061605936201137
Tesla K80,NVIDIA,GPU,Entry-Level,2014-11-17,5000.0,300.0,28.0,8.126,0.0,0.0,24000000000.0,241.0,0.0,0.0,0.0,16063.0,15947.0,0.027086666666666665,0.0,0.0,0.0016251999999999998,29.657888259906475,0.0,0.0,0.0,0.0,3,1.0,0.9927784349125319,0.9300255244972919
Quadro RTX 4000,NVIDIA,GPU,Entry-Level,2018-11-13,899.0,160.0,12.0,7.119,14.24,0.0,8000000000.0,416.0,15515.0,904.0,155.15,94250.0,85184.0,0.04449375,0.0,0.17258064516129032,0.007918798665183536,58.435173479421266,2.000280938334036,0.0,0.0,0.0,3,1.0,0.9038090185676393,0.7087002652519894
M40,NVIDIA,GPU,Entry-Level,2015-11-10,10799.0,250.0,0.0,6.832,0.0,0.0,12000000000.0,288.0,0.0,0.0,0.0,0.0,0.0,0.027327999999999998,0.0,0.0,0.0006326511714047597,42.15456674473068,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GTX Titan X,NVIDIA,GPU,Entry-Level,2015-03-17,999.0,250.0,28.0,6.691,0.0,0.0,12000000000.0,336.6,13173.0,843.0,131.73,33701.0,39047.0,0.026764,0.0,0.13186186186186186,0.006697697697697697,50.306381706770296,0.0,0.0,0.0,0.0,4,0.6317555534726779,0.7319711313150249,1.0
Tesla P4,NVIDIA,GPU,Entry-Level,2016-09-13,0.0,75.0,16.0,5.704,0.08912,22.0,8000000000.0,192.3,0.0,0.0,0.0,31513.0,34282.0,0.07605333333333333,0.29333333333333333,0.0,0.0,33.71318373071529,0.015624123422159889,3.856942496493689,0.0,0.0,2,0.9192287497812263,1.0,0.0
GTX Titan Black,NVIDIA,GPU,Entry-Level,2014-02-18,999.0,250.0,0.0,5.645,0.0,0.0,6000000000.0,336.0,9140.0,616.0,91.4,20282.0,25112.0,0.02258,0.0,0.0914914914914915,0.00565065065065065,59.52170062001772,0.0,0.0,0.0,0.0,4,0.8076616756928958,1.0,0.9381570563873846
Quadro P4000,NVIDIA,GPU,Entry-Level,2017-02-06,815.0,105.0,16.0,5.304,0.08288,0.0,8000000000.0,243.4,11422.0,820.0,114.22,39254.0,42289.0,0.05051428571428572,0.0,0.14014723926380368,0.0065079754601226995,45.88989441930618,0.015625942684766213,0.0,0.0,0.0,3,0.9282319279245194,1.0,0.9761167206602189
Quadro K6000,NVIDIA,GPU,Entry-Level,2013-07-23,5265.0,225.0,28.0,5.196,0.0,0.0,12000000000.0,288.0,8108.0,556.0,81.08,17571.0,17636.0,0.023093333333333334,0.0,0.015399810066476732,0.0009868945868945868,55.42725173210162,0.0,0.0,0.0,0.0,4,0.7749746394389803,0.7778414854672959,1.0
Tesla K40s,NVIDIA,GPU,Entry-Level,2013-11-22,7699.0,245.0,28.0,5.046,0.0,0.0,12000000000.0,288.0,0.0,0.0,0.0,0.0,0.0,0.02059591836734694,0.0,0.0,0.0006554097934796727,57.07491082045184,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Tesla K40t,NVIDIA,GPU,Entry-Level,2013-11-22,7699.0,245.0,28.0,5.046,0.0,0.0,12000000000.0,288.4,0.0,0.0,0.0,0.0,0.0,0.02059591836734694,0.0,0.0,0.0006554097934796727,57.154181529924685,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GTX 980,NVIDIA,GPU,Legacy,2014-09-19,549.0,165.0,28.0,4.981,0.0,0.0,4000000000.0,224.4,11237.0,815.0,112.37,29848.0,33463.0,0.030187878787878788,0.0,0.20468123861566484,0.009072859744990893,45.051194539249146,0.0,0.0,0.0,0.0,4,0.7226068851982763,0.810124437127778,1.0
MT-2000,National University of Defense Technology,nan,Legacy,2017-01-01,0.0,240.0,0.0,4.92,0.0,0.0,0.0,153.652,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,31.230081300813005,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GTX Titan,NVIDIA,GPU,Legacy,2013-02-19,999.0,250.0,28.0,4.709,0.0,0.0,6000000000.0,288.4,8556.0,660.0,85.56,17933.0,21881.0,0.018836,0.0,0.08564564564564565,0.004713713713713714,61.24442556806116,0.0,0.0,0.0,0.0,4,0.7669574886664956,0.9358053203318792,1.0
GTX 780,NVIDIA,GPU,Legacy,2013-05-23,649.0,250.0,28.0,4.156,0.0,0.0,3000000000.0,288.4,8022.0,601.0,80.22,18049.0,21004.0,0.016624,0.0,0.1236055469953775,0.006403697996918335,69.39364773820982,0.0,0.0,0.0,0.0,4,0.8226526891522333,0.9573381950774841,1.0
Tesla K20X,NVIDIA,GPU,Legacy,2012-11-12,7699.0,235.0,28.0,3.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01674468085106383,0.0,0.0,0.0005111053383556306,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Tesla K20c,NVIDIA,GPU,Legacy,2012-11-12,3199.0,225.0,28.0,3.52,0.0,0.0,5000000000.0,208.0,0.0,0.0,0.0,11850.0,14766.0,0.015644444444444443,0.0,0.0,0.0011003438574554549,59.09090909090909,0.0,0.0,0.0,0.0,2,0.802519301097115,1.0,0.0
Google TPU v2,Google,TPU,Legacy,2017-05-01,0.0,280.0,16.0,3.0,0.0,0.0,16000000000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.010714285714285714,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Meta MTIA v2,Meta,Other,Legacy,2024-04-10,0.0,90.0,5.0,2.76,0.0,354.0,256000000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.030666666666666665,3.933333333333333,0.0,0.0,362.3188405797102,0.0,128.2608695652174,0.0,0.0,0,0.0,0.0,0.0
Quadro M4000,NVIDIA,GPU,Legacy,2015-06-29,0.0,120.0,28.0,2.573,0.0,0.0,8000000000.0,192.0,6644.0,689.0,66.44,16648.0,18372.0,0.021441666666666668,0.0,0.0,0.0,74.62106490478041,0.0,0.0,0.0,0.0,3,0.7939339024273928,0.8761505078926034,1.0
Meta MTIA v1,Meta,Other,Legacy,2023-05-18,0.0,25.0,7.0,1.6,0.0,102.4,128000000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.064,4.096,0.0,0.0,500.0,0.0,64.0,0.0,0.0,0,0.0,0.0,0.0
GTX 580,NVIDIA,GPU,Legacy,2010-11-09,499.0,244.0,40.0,1.581,0.0,0.0,1536000000.0,192.4,4538.0,456.0,45.38,0.0,14740.0,0.006479508196721311,0.0,0.09094188376753508,0.0031683366733466934,121.69512966476914,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
Quadro K4000,NVIDIA,GPU,Legacy,2013-03-01,1269.0,80.0,28.0,1.244,0.0,0.0,3000000000.0,134.8,2700.0,419.0,27.0,5210.0,6816.0,0.01555,0.0,0.02127659574468085,0.0009802994483845548,108.36012861736336,0.0,0.0,0.0,0.0,4,0.7643779342723005,1.0,0.954225352112676
Quadro P600,NVIDIA,GPU,Legacy,2017-02-07,178.0,40.0,14.0,1.196,0.01868,0.0,2000000000.0,64.13,3324.0,482.0,33.24,10634.0,11181.0,0.0299,0.0,0.18674157303370786,0.006719101123595505,53.62040133779264,0.015618729096989966,0.0,0.0,0.0,3,0.9510777211340667,1.0,0.9242464895805385
Quadro K1200,NVIDIA,GPU,Legacy,2015-01-28,0.0,45.0,28.0,1.151,0.0,0.0,4000000000.0,80.0,2874.0,575.0,28.74,9073.0,9031.0,0.02557777777777778,0.0,0.0,0.0,69.50477845351868,0.0,0.0,0.0,0.0,3,1.0,0.9953708806348507,0.9585583599691392
Tesla C2050,NVIDIA,GPU,Legacy,2011-07-25,0.0,238.0,40.0,1.028,0.0,0.0,0.0,0.0,3515.0,493.0,35.15,0.0,0.0,0.004319327731092437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
GTX 280,NVIDIA,GPU,Legacy,2008-06-16,649.0,236.0,65.0,0.6221,0.0,0.0,1024000000.0,141.1,1181.0,121.0,11.81,0.0,0.0,0.0026360169491525423,0.0,0.01819722650231125,0.0009585516178736517,226.8124095804533,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
A100-PCIE-40GB,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215434.0,161590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.750067305996268,0.4281821810856225
A100-PCIE-80GB,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256292.0,207124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.808156321695566,0.0
A100-SXM4-40GB,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237220.0,190489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.8030056487648596,0.0
A10X GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A11 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A12 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A12X GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A12Z,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0
A12Z GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A13 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A14 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A15 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A16,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5797.0,56.0,57.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
A2,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38140.0,37130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.9735186156266387,0.0
A30,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139688.0,118447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.8479396941755913,0.0
A40,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205120.0,185972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.9066497659906396,0.0
A40-12Q,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5573.0,198.0,55.73,95329.0,156643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6085749123803809,1.0,0.0
A40-8Q,Nvidia,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183852.0,188056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9776449568213723,1.0,0.0
A6 Micro-6500T Quad-Core APU with RadeonR4,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,127.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
A7 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A8 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A8X GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A9 GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
A9X GPU,Apple,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
ABIT Siluro T400,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ALL-IN-WONDER 9000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,103.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ALL-IN-WONDER 9800,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,139.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ALL-IN-WONDER RADEON 8500DV,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,128.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ALL-IN-WONDER X800 GT,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,186.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
AMIGAMERLIN 3.1-R1 For Voodoo 4 4500 PCI,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,110.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ASUS A7000,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,164.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ASUS AGP-V3800PRO v31.40H,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,149.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ASUS EAH4870x2,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,539.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
ASUS V9520-X V62.11,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,208.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Adreno 430,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 506,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 509,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 512,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 530,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 540,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 610,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 612,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 615,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 616,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 618,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 619,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 620,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 630,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 640,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 642,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 642L,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 643,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 650,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 660,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
Adreno 730,Qualcomm,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0
AlderLake-S Mobile Graphics Controller,Intel,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.9740660345024563
All-in-Wonder X1800XL,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,283.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
All-in-Wonder X1900,Unknown,Unknown,Legacy,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,445.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
